date,model_id,likes,downloads,downloads_all_time,likes_delta,downloads_delta
2025-03-12,ibm-granite/granite-guardian-3.1-8b,13,1133,2823,0,5
2025-03-13,ibm-granite/granite-guardian-3.1-8b,13,1156,2854,0,31
2025-03-14,ibm-granite/granite-guardian-3.1-8b,13,1146,2888,0,34
2025-03-15,ibm-granite/granite-guardian-3.1-8b,13,1105,2907,0,19
2025-03-03,ibm-granite/granite-guardian-3.2-3b-a800m,0,73,73,0,73
2025-03-09,ibm-granite/granite-guardian-3.2-3b-a800m,1,311,311,1,238
2025-03-10,ibm-granite/granite-guardian-3.2-3b-a800m,1,311,311,0,0
2025-03-11,ibm-granite/granite-guardian-3.2-3b-a800m,1,316,316,0,5
2025-03-12,ibm-granite/granite-guardian-3.2-3b-a800m,1,326,326,0,10
2025-03-13,ibm-granite/granite-guardian-3.2-3b-a800m,2,348,348,1,22
2025-03-14,ibm-granite/granite-guardian-3.2-3b-a800m,3,375,375,1,27
2025-03-15,ibm-granite/granite-guardian-3.2-3b-a800m,3,650,650,0,275
2025-03-03,ibm-granite/granite-guardian-3.2-5b,1,54,54,1,54
2025-03-09,ibm-granite/granite-guardian-3.2-5b,6,316,316,5,262
2025-03-10,ibm-granite/granite-guardian-3.2-5b,6,316,316,0,0
2025-03-11,ibm-granite/granite-guardian-3.2-5b,6,443,443,0,127
2025-03-12,ibm-granite/granite-guardian-3.2-5b,6,469,469,0,26
2025-03-13,ibm-granite/granite-guardian-3.2-5b,6,494,494,0,25
2025-03-14,ibm-granite/granite-guardian-3.2-5b,7,525,525,1,31
2025-03-15,ibm-granite/granite-guardian-3.2-5b,7,529,529,0,4
2025-03-03,ibm-granite/granite-guardian-hap-125m,20,305,2001,20,2001
2025-03-09,ibm-granite/granite-guardian-hap-125m,20,390,2110,0,109
2025-03-10,ibm-granite/granite-guardian-hap-125m,20,390,2110,0,0
2025-03-11,ibm-granite/granite-guardian-hap-125m,20,390,2110,0,0
2025-03-12,ibm-granite/granite-guardian-hap-125m,20,423,2145,0,35
2025-03-13,ibm-granite/granite-guardian-hap-125m,20,443,2167,0,22
2025-03-14,ibm-granite/granite-guardian-hap-125m,20,444,2173,0,6
2025-03-15,ibm-granite/granite-guardian-hap-125m,20,519,2260,0,87
2025-03-03,ibm-granite/granite-guardian-hap-38m,32,12280,70129,32,70129
2025-03-09,ibm-granite/granite-guardian-hap-38m,33,12594,72998,1,2869
2025-03-10,ibm-granite/granite-guardian-hap-38m,33,12594,72998,0,0
2025-03-11,ibm-granite/granite-guardian-hap-38m,33,12056,73129,0,131
2025-03-12,ibm-granite/granite-guardian-hap-38m,33,12418,73583,0,454
2025-03-13,ibm-granite/granite-guardian-hap-38m,33,12528,73838,0,255
2025-03-14,ibm-granite/granite-guardian-hap-38m,33,12175,74235,0,397
2025-03-15,ibm-granite/granite-guardian-hap-38m,33,11968,74644,0,409
2025-03-03,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,3,0
2025-03-09,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-10,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-11,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-12,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-13,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-14,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-15,ibm-granite/granite-rag-3.0-8b-lora,3,0,0,0,0
2025-03-03,ibm-granite/granite-timeseries-patchtsmixer,15,6925,16562,15,16562
2025-03-09,ibm-granite/granite-timeseries-patchtsmixer,16,6948,16744,1,182
2025-03-10,ibm-granite/granite-timeseries-patchtsmixer,16,6948,16744,0,0
2025-03-11,ibm-granite/granite-timeseries-patchtsmixer,16,6938,16762,0,18
2025-03-12,ibm-granite/granite-timeseries-patchtsmixer,16,6945,16784,0,22
2025-03-13,ibm-granite/granite-timeseries-patchtsmixer,16,6948,16798,0,14
2025-03-14,ibm-granite/granite-timeseries-patchtsmixer,16,6959,16845,0,47
2025-03-15,ibm-granite/granite-timeseries-patchtsmixer,16,6793,16858,0,13
2025-03-03,ibm-granite/granite-timeseries-patchtst,9,5850,14970,9,14970
2025-03-09,ibm-granite/granite-timeseries-patchtst,9,6951,16179,0,1209
2025-03-10,ibm-granite/granite-timeseries-patchtst,9,6951,16179,0,0
2025-03-11,ibm-granite/granite-timeseries-patchtst,9,6962,16224,0,45
2025-03-12,ibm-granite/granite-timeseries-patchtst,9,6969,16245,0,21
2025-03-13,ibm-granite/granite-timeseries-patchtst,9,7030,16318,0,73
2025-03-14,ibm-granite/granite-timeseries-patchtst,9,7018,16330,0,12
2025-03-15,ibm-granite/granite-timeseries-patchtst,9,6949,16412,0,82
2025-03-03,ibm-granite/granite-timeseries-ttm-r1,267,2354110,7778974,267,7778974
2025-03-09,ibm-granite/granite-timeseries-ttm-r1,267,3085169,8795357,0,1016383
2025-03-10,ibm-granite/granite-timeseries-ttm-r1,267,3085169,8795357,0,0
2025-03-11,ibm-granite/granite-timeseries-ttm-r1,267,3247653,9012383,0,217026
2025-03-12,ibm-granite/granite-timeseries-ttm-r1,267,3346151,9161166,0,148783
2025-03-13,ibm-granite/granite-timeseries-ttm-r1,267,3447526,9294901,0,133735
2025-03-14,ibm-granite/granite-timeseries-ttm-r1,268,3540816,9440982,1,146081
2025-03-15,ibm-granite/granite-timeseries-ttm-r1,268,3620958,9578840,0,137858
2025-03-03,ibm-granite/granite-timeseries-ttm-r2,61,1036301,1512456,61,1512456
2025-03-09,ibm-granite/granite-timeseries-ttm-r2,70,1042816,1567871,9,55415
2025-03-10,ibm-granite/granite-timeseries-ttm-r2,70,1042816,1567871,0,0
2025-03-11,ibm-granite/granite-timeseries-ttm-r2,71,1052987,1579826,1,11955
2025-03-12,ibm-granite/granite-timeseries-ttm-r2,71,1055652,1583602,0,3776
2025-03-13,ibm-granite/granite-timeseries-ttm-r2,73,1060961,1589402,2,5800
2025-03-14,ibm-granite/granite-timeseries-ttm-r2,74,1064258,1595129,1,5727
2025-03-15,ibm-granite/granite-timeseries-ttm-r2,74,1062854,1603108,0,7979
2025-03-03,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,3,0
2025-03-09,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-10,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-11,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-12,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-13,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-14,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-15,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0,0,0
2025-03-03,ibm-granite/granite-vision-3.1-2b-preview,88,13428,13444,88,13444
2025-03-09,ibm-granite/granite-vision-3.1-2b-preview,90,13803,14925,2,1481
2025-03-10,ibm-granite/granite-vision-3.1-2b-preview,90,13803,14925,0,0
2025-03-11,ibm-granite/granite-vision-3.1-2b-preview,91,14218,15745,1,820
2025-03-12,ibm-granite/granite-vision-3.1-2b-preview,91,14595,16293,0,548
2025-03-13,ibm-granite/granite-vision-3.1-2b-preview,91,14255,16678,0,385
2025-03-14,ibm-granite/granite-vision-3.1-2b-preview,92,13727,16827,1,149
2025-03-15,ibm-granite/granite-vision-3.1-2b-preview,93,13387,17010,1,183
2025-03-03,ibm-granite/granite-vision-3.2-2b,30,2004,2004,30,2004
2025-03-09,ibm-granite/granite-vision-3.2-2b,48,6275,6275,18,4271
2025-03-10,ibm-granite/granite-vision-3.2-2b,48,6275,6275,0,0
2025-03-11,ibm-granite/granite-vision-3.2-2b,50,6673,6673,2,398
2025-03-12,ibm-granite/granite-vision-3.2-2b,52,7269,7269,2,596
2025-03-13,ibm-granite/granite-vision-3.2-2b,55,7986,7986,3,717
2025-03-14,ibm-granite/granite-vision-3.2-2b,57,9140,9140,2,1154
2025-03-15,ibm-granite/granite-vision-3.2-2b,57,9902,9902,0,762
